Time [s],Packet ID,MOSI,MISO
0.007034250000000,0,,128
0.010034750000000,,,127
0.013034750000000,,,6
0.016035000000000,,,191
0.019035250000000,,,134
0.022036000000000,,,171
0.025036250000000,,,134
0.028036750000000,,,128
0.031036500000000,,,128
0.034037625000000,,,173
0.047050000000000,,,128
0.050039500000000,,,127
0.053039625000000,,,6
0.056039875000000,,,191
0.059039875000000,,,134
0.062054625000000,,,171
0.065040625000000,,,134
0.068040500000000,,,128
0.071040875000000,,,128
0.074041375000000,,,173
0.087042625000000,,,128
0.090043625000000,,,127
0.093043250000000,,,6
0.096043500000000,,,191
0.099044250000000,,,134
0.102049125000000,,,171
0.105044625000000,,,134
0.108044750000000,,,128
0.111045250000000,,,128
0.114045125000000,,,173
0.127047250000000,,,128
0.130047125000000,,,127
0.133047875000000,,,6
0.136047500000000,,,191
0.139047875000000,,,134
0.142048625000000,,,171
0.145048375000000,,,134
0.148049500000000,,,128
0.151066500000000,,,128
0.154050000000000,,,173
0.167050750000000,,,128
