Time [s],Packet ID,MOSI,MISO
0.005576125000000,0,,128
0.008576250000000,,,61
0.011576125000000,,,6
0.014576625000000,,,253
0.017576750000000,,,134
0.020577000000000,,,171
0.023577500000000,,,134
0.026578250000000,,,128
0.029588000000000,,,128
0.032578375000000,,,173
0.045579500000000,,,128
0.048580125000000,,,61
0.051580250000000,,,6
0.054580625000000,,,253
0.057581000000000,,,134
0.060581750000000,,,171
0.063581875000000,,,134
0.066581875000000,,,128
0.069582250000000,,,128
0.072582750000000,,,173
0.085583875000000,,,128
0.088601500000000,,,61
0.091584625000000,,,6
0.094588000000000,,,253
0.097585250000000,,,134
0.100585750000000,,,171
0.103585875000000,,,134
0.106586250000000,,,128
0.109586250000000,,,128
0.112587125000000,,,173
0.125587875000000,,,128
0.128591625000000,,,61
0.131589250000000,,,6
0.134589250000000,,,253
0.137589375000000,,,134
0.140589750000000,,,171
0.143599500000000,,,134
0.146590125000000,,,128
0.149591250000000,,,128
0.152590875000000,,,173
0.165592625000000,,,128
