Time [s],Packet ID,MOSI,MISO
0.72232375,,61,
0.725324,,27,
0.72832525,,253,
0.73132525,,155,
0.73433425,,191,
0.73732975,,134,
0.7403495,,128,
0.743345,,128,
0.7463405,,185,
0.75933525,,128,
0.762331,,61,
0.76533175,,27,
0.7683325,,253,
0.771344,,155,
0.7743395,,191,
0.777335,,134,
0.78035475,,128,
0.78335025,,128,
0.786346,,185,
0.79934075,,128,
0.80233925,,7,
0.8053395,,27,
0.80834,,199,
0.81134925,,155,
0.81434475,,151,
0.817345,,134,
0.8203615,,128,
0.82335725,,128,
0.82635275,,145,
0.839346,,128,
0.84235475,,7,
0.84535025,,27,
0.84835025,,199,
0.8513655,,155,
0.854361,,151,
0.85735675,,134,
0.86034975,,128,
0.86335025,,128,
0.86635075,,145,
0.87935425,,128,
0.882378,,7,
0.88537375,,27,
0.88836925,,199,
0.89135725,,155,
0.8943565,,151,
0.89735675,,134,
0.90035725,,128,
0.9033695,,128,
0.906365,,145,
0.91937925,,128,
0.9223715,,7,
0.925367,,27,
0.9283625,,199,
0.93136325,,155,
0.93436375,,151,
0.93736425,,134,
0.94036725,,128,
0.94336725,,128,
0.94638975,,145,
0.959371,,128,
0.9623695,,127,
0.96537,,27,
0.9683705,,191,
0.97137975,,155,
0.97437525,,191,
0.97737525,,134,
0.9803905,,128,
0.983386,,128,
0.98638175,,185,
0.99939225,,128,
1.0023845,,127,
1.00538,,27,
1.00837825,,191,
1.011379,,155,
1.01437925,,191,
1.01737975,,134,
1.02038025,,128,
1.02339225,,128,
1.02638775,,185,
1.039387,,128,
1.04238475,,127,
1.04540625,,27,
1.04840175,,191,
1.05139,,155,
1.054387,,191,
1.0573875,,134,
1.06038775,,128,
1.06338875,,128,
1.06639775,,185,
1.07939675,,128,
1.0823935,,127,
1.08541625,,27,
1.08841175,,191,
1.0914,,155,
1.0943955,,191,
1.09739525,,134,
1.10039525,,128,
1.103396,,128,
1.1064075,,185,
1.11940825,,128,
1.1224005,,127,
1.1254005,,27,
1.128423,,191,
1.13141125,,155,
1.13440675,,191,
1.13740225,,134,
1.14040325,,128,
1.1434035,,128,
1.146404,,185,
1.159418,,128,
1.16241025,,16,
1.16541025,,54,
1.16843275,,208,
1.171421,,182,
1.17441675,,151,
1.17741225,,134,
1.18041075,,128,
1.18341125,,128,
1.18641175,,145,
1.1994155,,128,
1.20241525,,16,
1.20541525,,54,
1.20841575,,208,
1.21142425,,182,
1.21441975,,151,
1.21741975,,134,
1.2204365,,128,
1.223432,,128,
1.22642775,,145,
1.23942225,,128,
1.24242925,,16,
1.24542475,,54,
1.24842475,,208,
1.25144,,182,
1.2544355,,151,
1.25743125,,134,
1.2604255,,128,
1.26342675,,128,
1.2664275,,145,
1.27945125,,128,
1.2824435,,16,
1.28543925,,54,
1.28843475,,208,
1.29143175,,182,
1.29443225,,151,
1.297433,,134,
1.30043925,,128,
1.303435,,128,
1.306435,,145,
1.31943725,,128,
1.32243775,,16,
1.3254385,,54,
1.32843925,,208,
1.33144425,,182,
1.33444,,151,
1.337441,,134,
1.34045525,,128,
1.34345075,,128,
1.34644625,,145,
1.35945575,,128,
1.362448,,16,
1.365448,,54,
1.3684705,,208,
1.37145875,,182,
1.37445425,,151,
1.37744975,,134,
1.3804485,,128,
1.383449,,128,
1.38644975,,145,
1.39947,,128,
1.40246225,,16,
1.405458,,54,
1.40845425,,208,
1.411455,,182,
1.4144555,,151,
1.41745575,,134,
1.4204595,,128,
1.4234595,,128,
1.42648225,,145,
1.43946075,,128,
1.4424605,,16,
1.445461,,54,
1.4484615,,208,
1.451463,,182,
1.45446325,,151,
1.45748575,,134,
1.460474,,128,
1.4634695,,128,
1.466465,,145,
1.4794745,,128,
1.48247125,,16,
1.4854685,,54,
1.48848925,,208,
1.4914775,,182,
1.494473,,151,
1.49747125,,134,
1.5004715,,128,
1.5034725,,128,
1.506485,,145,
1.519475,,128,
1.52247575,,16,
1.52547625,,54,
1.52847675,,208,
1.53148375,,182,
1.53447925,,151,
1.5374795,,134,
1.5404945,,128,
1.54349025,,128,
1.54648575,,145,
1.559495,,128,
1.56248725,,16,
1.5654875,,54,
1.56848475,,208,
1.571498,,182,
1.57449375,,151,
1.57748925,,134,
1.58048725,,128,
1.5834875,,128,
1.58648875,,145,
1.5995095,,128,
1.60250175,,16,
1.60549725,,54,
1.60849275,,208,
1.61149275,,182,
1.6144935,,151,
1.61749375,,134,
1.620499,,128,
1.623499,,128,
1.6264955,,145,
1.639498,,128,
1.64249875,,16,
1.645499,,54,
1.6484995,,208,
1.6515025,,182,
1.6545025,,151,
1.657525,,134,
1.66051325,,128,
1.66350875,,128,
1.6665045,,145,
1.67951375,,128,
1.682506,,16,
1.685507,,54,
1.6885285,,208,
1.69151675,,182,
1.69451225,,151,
1.69750875,,134,
1.7005095,,128,
1.70351,,128,
1.7065105,,145,
1.71952975,,128,
1.722522,,16,
1.7255175,,54,
1.728515,,208,
1.7315155,,182,
1.73451675,,151,
1.7375295,,134,
1.7405175,,128,
1.74351775,,128,
1.74654025,,145,
1.75952075,,128,
1.7625215,,16,
1.765522,,54,
1.768533,,208,
1.77152575,,182,
1.77454825,,151,
1.77754375,,134,
1.780532,,128,
1.7835275,,128,
1.78652575,,145,
1.7995325,,128,
1.80252925,,16,
1.80555175,,54,
1.80854725,,208,
1.8115355,,182,
1.814531,,151,
1.81753175,,134,
1.8205325,,128,
1.823533,,128,
1.8265445,,145,
1.83954825,,128,
1.8425405,,16,
1.845537,,54,
1.848538,,208,
1.85153825,,182,
1.8545385,,151,
1.857548,,134,
1.86054075,,128,
1.86356325,,128,
1.866559,,145,
1.87954375,,128,
1.882544,,16,
1.88555625,,54,
1.88855175,,208,
1.891546,,182,
1.894567,,151,
1.8975625,,134,
1.90055075,,128,
1.90354825,,128,
1.9065485,,145,
1.91955275,,128,
1.9225765,,16,
1.925572,,54,
1.9285675,,208,
1.93155575,,182,
1.934554,,151,
1.93755425,,134,
1.94055525,,128,
1.94356775,,128,
1.94656325,,145,
1.959567,,128,
1.96255925,,16,
1.96555975,,54,
1.96856075,,208,
1.971561,,182,
1.97457125,,151,
1.97756675,,134,
1.9805865,,128,
1.983582,,128,
1.98657775,,145,
1.99956675,,128,
2.00257925,,16,
2.00557475,,54,
2.00857025,,208,
2.01156875,,182,
2.01456925,,151,
2.0175695,,134,
2.02057,,128,
2.0235715,,128,
2.026584,,145,
2.03958775,,128,
2.04258,,16,
2.0455755,,54,
2.048576,,208,
2.051576,,182,
2.05457725,,151,
2.0575875,,134,
2.06058025,,128,
2.06360275,,128,
2.06659825,,145,
2.07958175,,128,
2.082583,,16,
2.0855955,,54,
2.088591,,208,
2.09158375,,182,
2.09460625,,151,
2.09760175,,134,
2.10059,,128,
2.10358625,,128,
2.1065875,,145,
2.119592,,128,
2.12258975,,16,
2.12561125,,54,
2.12860675,,208,
2.131595,,182,
2.13459225,,151,
2.1375925,,134,
2.14059325,,128,
2.14359375,,128,
2.14660275,,145,
2.1596065,,128,
2.16259875,,127,
2.16559775,,27,
2.1685985,,191,
2.171599,,155,
2.1746105,,191,
2.17760625,,134,
2.18060075,,128,
2.1836215,,128,
2.186617,,185,
2.199604,,128,
2.20262175,,127,
2.20561725,,27,
2.20861275,,191,
2.21160725,,155,
2.2146075,,191,
2.21760825,,134,
2.22061875,,128,
2.2236145,,128,
2.22661,,185,
2.23961375,,128,
2.242633,,127,
2.2456285,,27,
2.248624,,191,
2.25161425,,155,
2.2546145,,191,
2.25761525,,134,
2.26062875,,128,
2.26362425,,128,
2.26661975,,185,
2.2796235,,128,
2.28264275,,127,
2.2856385,,27,
2.288634,,191,
2.291622,,155,
2.29462275,,191,
2.297623,,134,
2.30062375,,128,
2.30363425,,128,
2.30662975,,185,
2.3196305,,128,
2.32262825,,127,
2.32564975,,27,
2.32864525,,191,
2.3316335,,155,
2.33462975,,191,
2.33763075,,134,
2.34063125,,128,
2.3436315,,128,
2.346641,,185,
2.35964025,,128,
2.362637,,127,
2.3656595,,27,
2.368655,,191,
2.37164325,,155,
2.37463875,,191,
2.377638,,134,
2.38063875,,128,
2.38363925,,128,
2.386651,,185,
2.39965025,,128,
2.402647,,127,
2.4056435,,27,
2.408665,,191,
2.41165325,,155,
2.41464875,,191,
2.41764575,,134,
2.42064675,,128,
2.423647,,128,
2.4266475,,185,
2.4396615,,128,
2.44265375,,127,
2.44565375,,27,
2.44867625,,191,
2.4516645,,155,
2.45466,,191,
2.4576555,,134,
2.46065425,,128,
2.46365425,,128,
2.466655,,185,
2.47965725,,128,
2.4826635,,7,
2.48565925,,27,
2.48865925,,199,
2.49167425,,155,
2.49467,,151,
2.4976655,,134,
2.500662,,128,
2.503662,,128,
2.50666325,,145,
2.51966575,,128,
2.5226755,,7,
2.525671,,27,
2.52866725,,199,
2.53166725,,155,
2.53466875,,151,
2.537669,,134,
2.54067125,,128,
2.54367125,,128,
2.54669375,,145,
2.559675,,128,
2.5626735,,7,
2.565674,,27,
2.5686745,,199,
2.57168375,,155,
2.57467925,,151,
2.57767925,,134,
2.5806945,,128,
2.58369,,128,
2.58668575,,145,
2.59968025,,128,
2.60268075,,7,
2.60569175,,27,
2.60868725,,199,
2.611707,,155,
2.61470275,,151,
2.61769825,,134,
2.620688,,128,
2.623685,,128,
2.62668525,,145,
2.63969725,,128,
2.6426895,,61,
2.64568975,,27,
2.64871225,,253,
2.6517005,,155,
2.654696,,191,
2.6576915,,134,
2.66069225,,128,
2.66369275,,128,
2.66669325,,185,
2.67969575,,128,
2.68270125,,61,
2.685697,,27,
2.688698,,253,
2.69171225,,155,
2.69470775,,191,
2.69770325,,134,
2.70069975,,128,
2.7037005,,128,
2.706701,,185,
2.719716,,128,
2.72270825,,61,
2.72570825,,27,
2.72870475,,253,
2.731719,,155,
2.7347145,,191,
2.73771025,,134,
2.740707,,128,
2.74370775,,128,
2.74670825,,185,
2.75972125,,128,
2.7627135,,61,
2.76571375,,27,
2.76873625,,253,
2.77172425,,155,
2.77472,,191,
2.7777155,,134,
2.78071475,,128,
2.7837155,,128,
2.786716,,185,
2.79972675,,128,
2.802719,,109,
2.80572,,27,
2.8087415,,173,
2.81172975,,155,
2.81472525,,191,
2.8177215,,134,
2.8207225,,128,
2.823723,,128,
2.82672325,,185,
2.83973,,128,
2.84272675,,109,
2.84574925,,27,
2.84874475,,173,
2.851733,,155,
2.85472925,,191,
2.85773025,,134,
2.86073075,,128,
2.863731,,128,
2.8667405,,185,
2.87973525,,128,
2.8827545,,109,
2.88575,,27,
2.8887455,,173,
2.89173575,,155,
2.89473675,,191,
2.89773675,,134,
2.90075025,,128,
2.90374575,,128,
2.9067415,,185,
2.9197645,,128,
2.922757,,109,
2.9257525,,27,
2.928748,,173,
2.93174375,,155,
2.93474425,,191,
2.93774475,,134,
2.9407525,,128,
2.94374825,,128,
2.94674825,,185,
2.9597655,,128,
2.96275775,,38,
2.96575325,,27,
2.96875025,,230,
2.97175075,,155,
2.9747515,,191,
2.977752,,134,
2.9807535,,128,
2.9837535,,128,
2.986776,,185,
2.99975775,,128,
3.0027575,,38,
3.0057575,,27,
3.008758,,230,
3.01175925,,155,
3.01475975,,191,
3.01776175,,134,
3.0207785,,128,
3.023774,,128,
3.02676975,,185,
3.03976425,,128,
3.0427645,,38,
3.0457655,,27,
3.04877575,,230,
3.0517685,,155,
3.05479125,,191,
3.05778675,,134,
3.060775,,128,
3.0637705,,128,
3.0667695,,185,
3.079772,,128,
3.08278125,,38,
3.08577675,,27,
3.08877675,,230,
3.091792,,155,
3.0947875,,191,
3.097783,,134,
3.1007755,,128,
3.10377675,,128,
3.10677675,,185,
3.11978675,,128,
3.1227835,,38,
3.12578075,,27,
3.1288015,,230,
3.13178975,,155,
3.13478525,,191,
3.1377825,,134,
3.140783,,128,
3.1437835,,128,
3.14678425,,185,
3.1597875,,128,
3.16280675,,79,
3.1658025,,27,
3.168798,,143,
3.171789,,155,
3.17479,,191,
3.17779075,,134,
3.1808025,,128,
3.18379825,,128,
3.18679375,,185,
3.199817,,128,
3.20280925,,79,
3.205805,,27,
3.2088005,,143,
3.21179675,,155,
3.2147975,,191,
3.21779825,,134,
3.2208065,,128,
3.22380225,,128,
3.22680225,,185,
3.2398195,,128,
3.24281175,,79,
3.24580725,,27,
3.2488035,,143,
3.25180425,,155,
3.254805,,191,
3.25780525,,134,
3.2608075,,128,
3.2638075,,128,
3.26683,,185,
3.27982025,,128,
3.2828125,,79,
3.28581075,,27,
3.288811,,143,
3.291812,,155,
3.2948245,,191,
3.29782,,134,
3.30081375,,128,
3.30383525,,128,
3.306831,,185,
3.31982275,,128,
3.32281775,,79,
3.32581875,,27,
3.32881925,,143,
3.33183125,,155,
3.33482675,,191,
3.3378225,,134,
3.34084225,,128,
3.34383775,,128,
3.34683325,,185,
3.359825,,128,
3.36282575,,79,
3.36582625,,27,
3.368827,,143,
3.37183225,,155,
3.37482775,,191,
3.37782875,,134,
3.380843,,128,
3.3838385,,128,
3.386834,,185,
3.3998325,,128,
3.4028335,,79,
3.40583375,,27,
3.40884475,,143,
3.4118375,,155,
3.41486,,191,
3.41785575,,134,
3.42084525,,128,
3.423841,,128,
3.426838,,185,
3.43984,,128,
3.4428405,,79,
3.44585175,,27,
3.44884725,,143,
3.45186675,,155,
3.4548625,,191,
3.457858,,134,
3.46084625,,128,
3.4638445,,128,
3.4668455,,185,
3.47984775,,128,
3.482857,,79,
3.4858525,,27,
3.4888525,,143,
3.49186775,,155,
3.49486325,,191,
3.49785875,,134,
3.500852,,128,
3.5038525,,128,
3.5068525,,185,
3.5198555,,128,
3.52286425,,79,
3.52585975,,27,
3.52885975,,143,
3.531875,,155,
3.5348705,,191,
3.537866,,134,
3.54085925,,128,
3.54385975,,128,
3.54686025,,185,
3.55987275,,128,
3.562865,,79,
3.565865,,27,
3.5688875,,143,
3.57187575,,155,
3.57487125,,191,
3.577867,,134,
3.580867,,128,
3.5838675,,128,
3.586868,,185,
3.5998735,,128,
3.6028715,,91,
3.605893,,27,
3.6088885,,155,
3.61187675,,155,
3.61487375,,191,
3.617874,,134,
3.62087425,,128,
3.6238755,,128,
3.62688575,,185,
3.63988125,,128,
3.6429005,,91,
3.64589625,,27,
3.64889175,,155,
3.6518805,,155,
3.65488175,,191,
3.6578815,,134,
3.66088225,,128,
3.663892,,128,
3.6668875,,185,
3.67990925,,128,
3.6829015,,91,
3.685897,,27,
3.6888925,,155,
3.69188825,,155,
3.694889,,191,
3.69788925,,134,
3.70089725,,128,
3.70389275,,128,
3.70689275,,185,
3.7199115,,128,
3.72290375,,91,
3.7258995,,27,
3.728895,,155,
3.73189575,,155,
3.734896,,191,
3.7378965,,134,
3.7408995,,128,
3.7438995,,128,
3.74692225,,185,
3.7599125,,128,
3.76290475,,91,
3.76590225,,27,
3.7689025,,155,
3.771904,,155,
3.77491675,,191,
3.77791225,,134,
3.780905,,128,
3.7839275,,128,
3.786923,,185,
3.79991325,,128,
3.802909,,91,
3.80590975,,27,
3.80891,,155,
3.811922,,155,
3.8149175,,191,
3.817913,,134,
3.82093425,,128,
3.82392975,,128,
3.8269255,,185,
3.83991625,,128,
3.8429165,,91,
3.84591725,,27,
3.84891775,,155,
3.85192425,,155,
3.85491975,,191,
3.85792,,134,
3.860935,,128,
3.86393075,,128,
3.86692625,,185,
3.879924,,128,
3.882924,,91,
3.885925,,27,
3.888937,,155,
3.8919295,,155,
3.894927,,191,
3.89794775,,134,
3.900936,,128,
3.9039315,,128,
3.9069285,,185,
3.9199315,,128,
3.92293175,,91,
3.92594375,,27,
3.92893925,,155,
3.93193375,,155,
3.9349545,,191,
3.93795,,134,
3.94093825,,128,
3.94393575,,128,
3.94693625,,185,
3.95993975,,128,
3.962949,,91,
3.96594475,,27,
3.96894475,,155,
3.97195975,,155,
3.9749555,,191,
3.977951,,134,
3.98094275,,128,
3.9839435,,128,
3.98694425,,185,
3.99995775,,128,
4.00295,,91,
4.00595,,27,
4.0089725,,155,
4.011949,,155,
4.01495,,191,
4.01795675,,134,
4.02095075,,128,
4.02395175,,128,
4.0269515,,185,
4.039965,,128,
4.04295725,,91,
4.04595725,,27,
4.04897975,,155,
4.051968,,155,
4.0549635,,191,
4.057959,,134,
4.06095825,,128,
4.063959,,128,
4.066959,,185,
4.07996575,,128,
4.0829625,,91,
4.085985,,27,
4.0889805,,155,
4.09196875,,155,
4.09496425,,191,
4.097965,,134,
4.1009655,,128,
4.103966,,128,
4.10697625,,185,
4.11996975,,128,
4.1229705,,91,
4.12597025,,27,
4.1289715,,155,
4.13197675,,155,
4.13497225,,191,
4.1379735,,134,
4.1409875,,128,
4.14398325,,128,
4.14697875,,185,
4.15997725,,128,
4.16297725,,91,
4.165978,,27,
4.1689895,,155,
4.171982,,155,
4.17500475,,191,
4.17800025,,134,
4.1809885,,128,
4.183984,,128,
4.18698225,,185,
4.19998475,,128,
4.20298525,,91,
4.20599475,,27,
4.20899025,,155,
4.21201,,155,
4.2150055,,191,
4.218001,,134,
4.22099075,,128,
4.223989,,128,
4.2269895,,185,
4.23999225,,128,
4.2430015,,91,
4.245997,,27,
4.248997,,155,
4.25201225,,155,
4.255008,,191,
4.2580035,,134,
4.260996,,128,
4.263997,,128,
4.26699725,,185,
4.28001025,,128,
4.2830025,,91,
4.2860025,,27,
4.289025,,155,
4.29201325,,155,
4.29500875,,191,
4.29800425,,134,
4.30100375,,128,
4.30400425,,128,
4.30700475,,185,
4.3200125,,128,
4.32300925,,91,
4.32603175,,27,
4.32902725,,155,
4.3320155,,155,
4.335011,,191,
4.338011,,134,
4.34101175,,128,
4.344012,,128,
4.347023,,185,
4.36001775,,128,
4.363037,,91,
4.36603275,,27,
4.36902825,,155,
4.372017,,155,
4.37501825,,191,
4.37801875,,134,
4.38101875,,128,
